time,latitude,longitude,depth,mag,place
2010-06-16T03:06:02.420Z,-2.386,136.635,13,6.2,Indonesia
2010-06-12T19:26:50.460Z,7.881,91.936,35,7.5,India region
2010-06-09T23:23:17.350Z,-18.597,169.485,12,6,Vanuatu
2010-06-01T03:26:15.760Z,9.331,-84.206,18,6,Costa Rica
2010-05-31T19:51:45.870Z,11.132,93.471,112,6.5,India region
2010-05-31T10:16:00.230Z,6.948,124.025,20,6,Philippines
2010-05-27T20:48:00.440Z,-13.658,166.745,35,6.1,Vanuatu
2010-05-27T17:14:46.570Z,-13.698,166.643,31,7.2,Vanuatu
2010-05-26T08:53:08.030Z,25.773,129.944,10,6.5,Japan
2010-05-25T10:09:05.780Z,35.336,-35.924,10,6.3,northern Mid-Atlantic Ridge
2010-05-24T16:18:29.090Z,-8.087,-71.558,581.2,6.5,Brazil
2010-05-23T22:46:52.050Z,-13.928,-74.352,101.4,6.1,central Peru
2010-05-19T10:51:03.080Z,-54.843,-135.398,10,6,Pacific-Antarctic Ridge
2010-05-19T10:30:10.400Z,-54.8,-135.252,10,6,Pacific-Antarctic Ridge
2010-05-19T04:15:43.230Z,-5.083,-77.541,132,6,northern Peru
2010-05-09T05:59:41.620Z,3.748,96.018,38,7.2,Indonesia
2010-05-06T02:42:47.940Z,-18.058,-70.547,37,6.2,Chile
2010-05-05T16:29:03.210Z,-4.054,101.096,27,6.5,Indonesia
2010-05-03T23:09:44.790Z,-38.072,-73.454,19,6.3,Chile
2010-05-03T10:27:45.090Z,29.645,140.951,84,6.1,Japan region
2010-04-30T23:16:28.640Z,60.478,-177.65,14.9,6.3,Bering Sea
2010-04-30T23:11:43.100Z,60.473,-177.877,12,6.5,Bering Sea
2010-04-26T02:59:52.150Z,22.18,123.623,22,6.5,southeast of Taiwan
2010-04-24T07:41:00.410Z,-1.912,128.122,27,6,Indonesia
2010-04-23T10:03:06.180Z,-37.529,-72.969,32,6,Chile
2010-04-21T17:20:29.110Z,-15.271,-173.219,35,6.1,Tonga
2010-04-17T23:15:22.020Z,-6.669,147.291,53,6.2,Papua New Guinea
2010-04-14T01:25:15.580Z,33.195,96.449,7.6,6.1,China
2010-04-13T23:49:38.330Z,33.165,96.548,17,6.9,China
2010-04-11T22:08:12.790Z,36.965,-3.542,609.8,6.3,Strait of Gibraltar
2010-04-11T09:40:25.600Z,-10.878,161.116,21,6.9,Solomon Islands
2010-04-10T16:54:24.250Z,-20.114,-176.223,273.2,6,Fiji region
2010-04-07T14:33:01.930Z,-3.76,141.943,23,6,Papua New Guinea
2010-04-06T22:15:01.580Z,2.383,97.048,31,7.8,Indonesia
2010-04-05T10:05:44.630Z,-0.183,125.009,25,6.2,Molucca Sea
2010-04-04T22:40:42.360Z,32.2861667,-115.2953333,9.987,7.2,MX
2010-04-02T22:58:07.560Z,-36.227,-72.878,24,6,Chile
2010-03-30T16:54:46.730Z,13.667,92.831,34,6.6,India region
2010-03-28T21:38:28.000Z,-35.387,-73.385,29.9,6,Chile
2010-03-26T14:52:07.230Z,-27.953,-70.821,42,6.3,Chile
2010-03-25T05:29:24.720Z,13.827,120.071,16,6,Philippines
2010-03-20T14:00:49.980Z,-3.361,152.245,414.6,6.6,Papua New Guinea
2010-03-16T02:21:57.940Z,-36.217,-73.257,18,6.7,Chile
2010-03-15T11:08:28.960Z,-35.802,-73.158,14,6.2,Chile
2010-03-14T08:08:03.960Z,37.745,141.59,32,6.5,Japan
2010-03-14T00:57:44.700Z,-1.692,128.135,53,6.4,Indonesia
2010-03-11T15:06:02.130Z,-34.47,-72.004,31.5,6,Chile
2010-03-11T14:55:27.510Z,-34.326,-71.799,18,7,Chile
2010-03-11T14:39:43.950Z,-34.29,-71.891,11,6.9,Chile
2010-03-08T09:47:08.890Z,19.348,144.743,427,6.1,Northern Mariana Islands
2010-03-08T02:32:34.710Z,38.864,39.986,12,6.1,eastern Turkey
2010-03-07T07:05:24.640Z,-16.236,-115.296,18,6.3,southern East Pacific Rise
2010-03-05T16:07:00.680Z,-3.762,100.991,26,6.8,Indonesia
2010-03-05T11:47:06.820Z,-36.665,-73.374,18,6.6,Chile
2010-03-05T09:19:36.380Z,-36.631,-73.223,29.9,6.1,Chile
2010-03-04T22:39:26.530Z,-22.227,-68.328,114,6.3,Chile
2010-03-04T14:02:27.550Z,-13.571,167.227,176,6.5,Vanuatu
2010-03-04T01:59:48.670Z,-33.216,-72.125,24.2,6,Chile
2010-03-04T00:18:51.290Z,22.918,120.795,21,6.3,Taiwan
2010-03-03T17:44:25.040Z,-36.61,-73.36,20,6.1,Chile
2010-02-28T11:25:35.920Z,-34.903,-71.617,46,6.2,Chile
2010-02-27T23:12:34.910Z,-34.7,-71.827,35,6,Chile
2010-02-27T19:00:06.860Z,-33.422,-71.828,31.1,6.2,Chile
2010-02-27T17:24:30.590Z,-36.354,-73.208,19,6.1,Chile
2010-02-27T15:45:37.000Z,-24.872,-65.602,10,6.3,Argentina
2010-02-27T10:30:36.400Z,-33.281,-71.955,35,6,Chile
2010-02-27T10:30:10.000Z,-37.878,-73.545,20,6,Chile
2010-02-27T08:25:29.620Z,-34.749,-72.427,35,6.1,Chile
2010-02-27T08:01:23.010Z,-37.773,-75.048,35,7.4,Chile
2010-02-27T07:37:17.960Z,-36.869,-72.673,35,6,Chile
2010-02-27T07:12:28.450Z,-33.878,-71.943,35,6,Chile
2010-02-27T06:52:34.020Z,-34.867,-72.614,35,6.2,Chile
2010-02-27T06:51:17.650Z,-31.663,-69.141,39.8,6,Argentina
2010-02-27T06:34:11.530Z,-36.122,-72.898,22.9,8.8,Chile
2010-02-26T20:31:26.970Z,25.93,128.425,25,7,Japan
2010-02-22T07:00:51.320Z,-23.626,-176.036,15,6,south of the Fiji Islands
2010-02-18T01:13:19.510Z,42.587,130.703,577.7,6.9,China-Russia-North Korea border region
2010-02-15T21:51:47.790Z,-7.217,128.723,126,6.2,Indonesia
2010-02-13T02:34:28.860Z,-21.902,-174.767,11,6.1,Tonga
2010-02-09T01:03:44.440Z,-15.053,-173.492,10,6.1,Tonga
2010-02-07T06:10:00.230Z,23.488,123.615,21,6.3,Japan
2010-02-06T04:44:58.400Z,46.836,152.731,30,6,Kuril Islands
2010-02-05T06:59:05.500Z,-47.911,99.593,1,6.2,southeast Indian Ridge
2010-02-04T20:20:18.530Z,40.431,-124.929,6.929,6,CA
2010-02-01T22:28:16.920Z,-6.112,154.463,32,6.2,Papua New Guinea
2010-01-17T12:00:01.080Z,-57.664,-65.879,5,6.3,Drake Passage
2010-01-12T22:00:41.490Z,18.387,-72.784,10,6,Haiti region
2010-01-12T21:53:10.060Z,18.443,-72.571,13,7,Haiti region
2010-01-10T00:27:39.320Z,40.652,-124.692,29.3,6.5,offshore Northern California
2010-01-09T05:51:30.470Z,-9.131,157.626,12,6.2,Solomon Islands
2010-01-05T13:11:42.820Z,-9.05,157.892,35,6,Solomon Islands
2010-01-05T12:15:32.210Z,-9.019,157.551,15.4,6.8,Solomon Islands
2010-01-05T04:55:39.410Z,-58.173,-14.695,13,6.8,east of the South Sandwich Islands
2010-01-03T22:36:25.640Z,-8.783,157.354,10,7.1,Solomon Islands
2010-01-03T21:48:02.870Z,-8.726,157.487,10,6.6,Solomon Islands
2010-01-02T08:45:33.020Z,12.424,141.949,8,6.1,Mariana Islands region
2009-12-31T09:23:24.010Z,-59.401,-150.975,10,6,Pacific-Antarctic Ridge
2009-12-26T08:57:27.720Z,-5.53,131.205,85,6.1,Banda Sea
2009-12-24T00:23:31.700Z,42.245,134.719,392,6.3,Russia
2009-12-23T01:11:58.200Z,-1.434,99.393,19,6,Indonesia
2009-12-19T23:19:15.550Z,-10.108,33.818,6,6,Malawi
2009-12-19T13:02:15.570Z,23.796,121.605,43,6.4,Taiwan
2009-12-14T08:54:01.820Z,-5.958,154.444,39,6,Papua New Guinea
2009-12-10T02:30:52.690Z,53.417,152.756,656.2,6.3,Sea of Okhotsk
2009-12-09T21:29:02.890Z,2.759,95.91,21,6,Indonesia
2009-12-09T16:00:43.330Z,-0.642,-21.072,10,6.4,central Mid-Atlantic Ridge
2009-12-09T09:46:03.300Z,-22.15,170.963,45,6.4,southeast of the Loyalty Islands
2009-12-03T06:12:32.490Z,-56.476,-122.321,10,6,southern East Pacific Rise
2009-11-28T18:10:20.630Z,5.326,126.288,38.8,6.1,Philippines
2009-11-28T09:21:17.980Z,-29.216,-177.018,28,6,New Zealand
2009-11-28T06:04:22.200Z,-10.403,118.885,15,6,Indonesia
2009-11-24T12:47:15.660Z,-20.708,-174.035,18,6.8,Tonga
2009-11-22T22:47:27.480Z,-31.569,179.467,435.7,6.2,Kermadec Islands region
2009-11-22T07:48:20.610Z,-17.794,-178.425,522.6,6.4,Fiji region
2009-11-17T15:30:47.440Z,52.123,-131.395,17,6.6,Canada
2009-11-14T19:44:29.930Z,-22.965,-66.641,220.4,6.2,Argentina
2009-11-13T03:05:57.220Z,-19.394,-70.321,27,6.5,Chile
2009-11-10T02:48:46.790Z,8.082,91.899,23,6,India region
2009-11-09T10:44:55.110Z,-17.239,178.331,595,7.3,Fiji
2009-11-08T19:41:43.360Z,-8.207,118.631,18,6.6,Indonesia
2009-11-05T09:43:20.710Z,-52.292,160.703,10,6,Macquarie Island region
2009-11-02T10:47:13.240Z,-24.121,-175.173,9,6.2,south of Tonga
2009-10-30T07:03:39.120Z,29.218,129.782,34,6.8,Japan
2009-10-29T17:44:32.060Z,36.391,70.722,210,6.2,Afghanistan
2009-10-27T00:04:46.230Z,-59.955,-65.163,10,6,Drake Passage
2009-10-25T07:53:52.150Z,-23.091,-179.205,417.9,6,south of the Fiji Islands
2009-10-24T14:40:43.720Z,-6.133,130.385,130,6.9,Banda Sea
2009-10-23T15:14:13.060Z,-12.196,166.047,31.1,6,Santa Cruz Islands
2009-10-22T19:51:27.520Z,36.517,70.95,185.9,6.2,Afghanistan
2009-10-22T00:51:39.210Z,6.729,-82.579,18,6,south of Panama
2009-10-19T22:49:38.410Z,-15.36,-172.264,18,6,Samoa Islands region
2009-10-16T09:52:50.830Z,-6.534,105.223,38,6.1,Indonesia
2009-10-15T17:48:21.890Z,3.272,-103.823,10,6,Galapagos Triple Junction region
2009-10-15T12:11:16.410Z,-3.058,139.539,105.7,6,Indonesia
2009-10-14T18:00:21.770Z,-14.91,-174.823,10,6.3,Samoa Islands region
2009-10-13T20:21:53.200Z,52.604,-167.118,14,6.4,Alaska
2009-10-13T11:38:05.310Z,2.93,128.232,32,6,Indonesia
2009-10-13T05:37:23.690Z,52.754,-166.997,24,6.5,Alaska
2009-10-12T09:37:21.480Z,-12.414,166.498,42,6.2,Santa Cruz Islands
2009-10-12T03:15:47.280Z,-17.099,66.688,10,6.2,Mauritius - Reunion region
2009-10-11T03:12:13.470Z,-22,170.248,10,6,southeast of the Loyalty Islands
2009-10-10T21:24:38.530Z,47.851,152.455,112,6,Kuril Islands
2009-10-08T21:16:13.850Z,-12.912,166.314,35,6,Santa Cruz Islands
2009-10-08T10:11:07.460Z,-11.263,165.819,44.7,6.1,Santa Cruz Islands
2009-10-08T08:34:36.960Z,-12.237,166.489,35,6,Santa Cruz Islands
2009-10-08T08:28:47.970Z,-13.298,165.91,35,6.8,Vanuatu
2009-10-07T23:13:48.160Z,-13.093,166.497,31.1,7.4,Vanuatu
2009-10-07T22:50:15.780Z,-12.39,166.086,21,6.8,Santa Cruz Islands
2009-10-07T22:18:51.240Z,-12.517,166.382,35,7.8,Santa Cruz Islands
2009-10-07T22:03:14.470Z,-13.006,166.51,45,7.7,Vanuatu
2009-10-07T21:41:13.270Z,4.079,122.371,574,6.8,Celebes Sea
2009-10-04T10:58:00.170Z,6.74,123.378,620,6.6,Philippines
2009-10-03T17:36:06.120Z,23.63,121.452,28,6.1,Taiwan
2009-10-02T15:47:09.350Z,-17.017,174.505,10,6,Fiji region
2009-10-02T01:07:39.260Z,-16.335,-173.471,8,6.1,Tonga
2009-10-01T01:52:27.320Z,-2.482,101.524,9,6.6,Indonesia
2009-09-30T10:16:09.250Z,-0.72,99.867,81,7.6,Indonesia
2009-09-29T23:45:03.460Z,-15.832,-172.551,10,6,Samoa Islands region
2009-09-29T17:56:05.790Z,-15.355,-173.159,10,6,Tonga
2009-09-29T17:48:10.990Z,-15.489,-172.095,18,8.1,Samoa Islands region
2009-09-24T07:16:20.260Z,18.829,-107.339,13,6.4,Mexico
2009-09-23T02:59:30.530Z,-52.963,159.911,10,6,Macquarie Island region
2009-09-21T08:53:05.910Z,27.332,91.437,14,6.1,Bhutan
2009-09-17T23:21:38.520Z,-29.144,-112.267,10,6.2,Easter Island region
2009-09-12T20:06:25.470Z,10.709,-67.927,14,6.4,Venezuela
2009-09-10T02:46:50.350Z,48.317,154.192,36,6,Kuril Islands
2009-09-07T22:41:37.360Z,42.66,43.443,15,6,Georgia (Sak'art'velo)
2009-09-07T16:12:22.560Z,-10.198,110.628,23,6.2,Indonesia
2009-09-03T13:26:17.950Z,31.14,130.014,163,6.2,Japan
2009-09-02T18:00:09.330Z,-29.395,-178.956,257,6.2,New Zealand
2009-09-02T07:55:01.050Z,-7.782,107.297,46,7,Indonesia
2009-08-30T14:51:32.890Z,-15.223,-172.571,11,6.6,Samoa Islands region
2009-08-28T01:52:06.640Z,37.696,95.718,13,6.3,China
2009-08-28T01:51:20.400Z,-7.146,123.427,642.4,6.9,Banda Sea
2009-08-20T06:35:04.430Z,72.2,0.944,6,6,Norwegian Sea
2009-08-18T21:20:47.550Z,-26.064,-178.391,269.8,6.3,south of the Fiji Islands
2009-08-17T10:10:56.500Z,23.426,123.516,15,6.1,Japan
2009-08-17T00:05:49.030Z,23.501,123.499,20,6.7,Japan
2009-08-16T07:38:21.700Z,-1.479,99.49,20,6.7,Indonesia
2009-08-12T22:48:51.420Z,32.821,140.395,53,6.6,Japan region
2009-08-10T20:07:09.110Z,34.743,138.264,40.4,6.2,Japan
2009-08-10T19:55:38.730Z,14.099,92.902,24,7.5,India region
2009-08-10T04:06:31.000Z,-11.612,166.09,35,6.6,Santa Cruz Islands
2009-08-09T10:55:55.110Z,33.167,137.944,292,7.1,Japan
2009-08-05T08:31:40.480Z,-45.554,166.356,10,6.1,off the west coast of the South Island of New Zealand
2009-08-05T00:17:58.820Z,24.233,125.095,25,6.1,Japan
2009-08-03T18:40:50.100Z,29.31,-113.728,10,6.2,Mexico
2009-08-03T17:59:56.170Z,29.039,-112.903,10,6.9,Mexico
2009-08-02T08:54:33.360Z,-0.447,132.908,20,6.1,Indonesia
2009-08-01T13:33:29.950Z,-56.234,-124.296,10,6.1,southern East Pacific Rise
2009-07-15T20:10:42.660Z,-3.375,150.506,13.4,6.1,Papua New Guinea
2009-07-15T09:22:29.030Z,-45.762,166.562,12,7.8,off the west coast of the South Island of New Zealand
2009-07-13T18:05:01.420Z,24.056,122.201,17,6.3,Taiwan region
2009-07-12T06:12:47.330Z,-15.041,-70.445,198.9,6.1,southern Peru
2009-07-08T19:23:37.730Z,-36.004,-102.686,12,6,southeast of Easter Island
2009-07-07T19:11:46.710Z,75.351,-72.453,19,6.1,Baffin Bay
2009-07-06T14:53:12.240Z,50.435,176.992,22,6.1,Alaska
2009-07-04T06:49:35.510Z,9.59,-78.966,38,6.1,Panama
2009-07-03T11:00:14.630Z,25.131,-109.754,10,6,Gulf of California
2009-07-01T09:30:10.410Z,34.164,25.471,19,6.4,Greece
2009-06-23T14:19:22.350Z,-5.157,153.782,64,6.7,Papua New Guinea
2009-06-16T20:05:56.990Z,-54.366,5.871,10,6.1,Bouvet Island region
2009-06-14T05:58:43.270Z,5.361,126.438,35,6.1,Philippines
2009-06-12T09:44:15.060Z,-17.611,167.812,15,6,Vanuatu
2009-06-06T20:33:28.830Z,23.864,-46.105,14,6,northern Mid-Atlantic Ridge
2009-06-05T03:30:33.060Z,41.824,143.445,29,6.4,Japan region
2009-06-04T17:25:25.500Z,-45.833,35.139,16,6,Prince Edward Islands region
2009-06-02T02:17:03.510Z,-17.757,167.949,15,6.3,Vanuatu
2009-05-28T08:24:46.560Z,16.731,-86.217,19,7.3,offshore Honduras
2009-05-24T00:58:02.110Z,-31.475,-177.683,4,6,Kermadec Islands region
2009-05-16T00:53:51.250Z,-31.553,-178.833,43,6.5,Kermadec Islands region
2009-05-12T01:26:26.580Z,-5.664,149.543,89,6.1,Papua New Guinea
2009-05-10T01:16:06.960Z,1.393,-85.169,6,6.1,off the coast of Ecuador
2009-05-03T16:21:45.270Z,14.546,-91.143,108,6.3,Guatemala
2009-04-26T00:06:53.150Z,-30.3,-178.582,131.7,6.1,New Zealand
2009-04-21T05:26:11.520Z,50.833,155.009,152,6.2,Kuril Islands
2009-04-19T05:23:25.880Z,4.136,126.678,25,6.1,Indonesia
2009-04-18T19:17:58.930Z,46.015,151.427,35,6.6,Kuril Islands
2009-04-17T02:08:08.710Z,-19.584,-70.483,25,6.1,Chile
2009-04-16T14:57:06.200Z,-60.203,-26.858,20,6.7,South Sandwich Islands region
2009-04-15T20:01:34.680Z,-3.115,100.471,22,6.3,Indonesia
2009-04-07T04:23:33.150Z,46.049,151.548,31,6.9,Kuril Islands
2009-04-06T01:32:39.000Z,42.334,13.334,8.8,6.3,central Italy
2009-04-04T05:31:55.480Z,5.149,127.201,48,6.3,Philippine Islands region
2009-04-01T03:54:58.770Z,-3.522,144.102,10,6.4,Papua New Guinea
2009-03-30T07:13:07.280Z,56.546,-152.743,21,6,Alaska
2009-03-28T17:59:31.750Z,-2.952,139.543,93,6,Indonesia
2009-03-19T18:17:40.470Z,-23.043,-174.66,31,7.6,Tonga region
2009-03-16T14:15:56.460Z,3.807,126.552,35,6.3,Indonesia
2009-03-12T23:23:34.820Z,5.686,-82.767,9,6.3,south of Panama
2009-03-06T10:50:29.410Z,80.324,-1.853,9,6.5,north of Svalbard
2009-02-28T14:33:06.350Z,-60.525,-24.796,15,6.3,South Sandwich Islands region
2009-02-22T17:45:22.400Z,3.679,126.561,32,6,Indonesia
2009-02-18T21:53:45.160Z,-27.424,-176.33,25,7,Kermadec Islands region
2009-02-17T03:30:53.330Z,-30.724,-178.617,13,6,New Zealand
2009-02-15T10:04:49.310Z,-5.854,-80.891,21,6.1,near the coast of northern Peru
2009-02-12T13:15:06.280Z,4.036,126.548,27,6.3,Indonesia
2009-02-12T08:30:17.260Z,3.972,126.724,35,6,Indonesia
2009-02-12T03:49:39.660Z,3.947,126.411,26,6,Indonesia
2009-02-11T18:25:11.240Z,4.026,126.783,35,6,Indonesia
2009-02-11T17:34:50.490Z,3.886,126.387,20,7.2,Indonesia
2009-02-09T14:09:02.980Z,-6.567,-81.15,15,6,near the coast of northern Peru
2009-02-02T17:53:21.800Z,-13.582,-76.558,21,6,near the coast of central Peru
2009-01-22T20:16:34.580Z,-7.307,128.568,146.7,6.1,Indonesia
2009-01-22T13:40:25.990Z,-5.912,148.511,44,6.1,Papua New Guinea
2009-01-21T17:08:42.990Z,-22.689,171.043,24,6.1,southeast of the Loyalty Islands
2009-01-19T03:46:37.520Z,-22.477,170.806,35,6,southeast of the Loyalty Islands
2009-01-19T03:35:18.840Z,-22.596,170.911,12,6.6,southeast of the Loyalty Islands
2009-01-18T14:11:48.860Z,-30.199,-177.951,33,6.4,New Zealand
2009-01-15T17:49:39.070Z,46.857,155.154,36,7.4,east of the Kuril Islands
2009-01-15T07:27:20.290Z,-22.352,170.635,27,6.7,southeast of the Loyalty Islands
2009-01-13T01:04:42.640Z,-13.147,66.078,10,6,Mid-Indian Ridge
2009-01-08T19:21:35.610Z,10.165,-84.197,14,6.1,Costa Rica
2009-01-06T22:48:27.250Z,-0.659,133.434,16,6,Indonesia
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,Indonesia
2009-01-03T20:23:20.180Z,36.419,70.743,204.8,6.6,Afghanistan
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,Indonesia
2008-12-25T03:20:29.350Z,5.752,125.377,206,6.3,Philippines
2008-12-24T09:11:34.290Z,-17.29,-171.909,9,6,Tonga region
2008-12-20T10:29:23.100Z,36.541,142.425,19,6.3,Japan
2008-12-18T21:50:28.000Z,-32.473,-72.051,25,6,Chile
2008-12-18T21:19:28.380Z,-32.458,-71.726,18,6.2,Chile
2008-12-10T13:15:34.430Z,-12.337,166.572,51,6,Santa Cruz Islands
2008-12-09T17:28:58.640Z,-15.929,168.173,224.1,6.1,Vanuatu
2008-12-09T06:23:59.750Z,-31.232,-176.924,18,6.8,Kermadec Islands region
2008-12-08T18:39:09.480Z,-53.005,106.823,11,6.3,southeast Indian Ridge
2008-12-06T10:55:26.350Z,-7.393,124.745,398,6.4,Banda Sea
2008-11-29T05:59:16.580Z,-18.701,-177.716,386,6,Fiji region
2008-11-24T09:02:58.760Z,54.203,154.322,492.3,7.3,Sea of Okhotsk
2008-11-22T18:49:42.380Z,-1.23,-13.933,10,6.3,north of Ascension Island
2008-11-22T16:01:39.380Z,-22.523,171.199,57.3,6.4,southeast of the Loyalty Islands
2008-11-22T16:01:01.700Z,-4.348,101.259,24,6.3,Indonesia
2008-11-21T07:05:34.940Z,-8.947,159.553,118,6.1,Solomon Islands
2008-11-19T06:11:20.790Z,8.267,-82.967,32,6.3,Panama-Costa Rica border region
2008-11-16T17:02:32.700Z,1.271,122.091,30,7.4,Indonesia
2008-11-10T01:22:02.570Z,37.565,95.833,19,6.3,China
2008-11-08T07:49:59.000Z,-15.223,-174.232,121,6,Tonga
2008-11-07T16:04:23.350Z,-6.712,129.074,10,6.2,Banda Sea
2008-11-07T07:19:35.710Z,-14.829,168.032,13,6.4,Vanuatu
2008-11-04T18:35:45.270Z,-17.135,168.458,205.7,6.3,Vanuatu
2008-11-02T13:48:42.820Z,51.552,-174.366,36,6.1,Alaska
2008-11-01T01:13:09.640Z,-3.399,148.712,10,6,Bismarck Sea
2008-10-30T15:15:41.140Z,-9.02,-108.246,10,6.1,central East Pacific Rise
2008-10-29T11:32:43.130Z,30.598,67.455,14,6.4,Pakistan
2008-10-28T23:09:57.650Z,30.639,67.351,15,6.4,Pakistan
2008-10-28T16:00:03.240Z,-3.494,145.867,18.3,6,Papua New Guinea
2008-10-23T10:04:35.040Z,-2.635,145.574,10,6.3,Papua New Guinea
2008-10-22T12:55:57.390Z,-18.414,-175.351,233.4,6.4,Tonga
2008-10-19T05:10:33.910Z,-21.863,-173.819,29,6.9,Tonga
2008-10-16T19:41:25.720Z,14.423,-92.364,24,6.7,Mexico
2008-10-12T20:55:41.460Z,-20.123,-64.971,352.7,6.2,Bolivia
2008-10-11T10:40:14.060Z,19.161,-64.833,23,6.1,Virgin Islands region
2008-10-06T08:30:45.570Z,29.807,90.35,12,6.3,eastern Xizang
2008-10-05T22:56:28.930Z,33.886,69.47,10,6,central Afghanistan
2008-10-05T15:52:49.400Z,39.533,73.824,27.4,6.7,Kyrgyzstan
2008-10-05T09:12:36.070Z,-30.184,-177.176,10,6.1,New Zealand
2008-09-29T15:19:31.590Z,-29.756,-177.683,36,7,New Zealand
2008-09-25T01:47:11.190Z,30.836,83.487,4,6,western Xizang
2008-09-24T02:33:05.560Z,17.612,-105.497,12,6.4,Mexico
2008-09-18T01:41:03.010Z,-4.554,-105.999,11,6,central East Pacific Rise
2008-09-11T00:20:50.920Z,41.892,143.754,25,6.8,Japan region
2008-09-11T00:00:02.700Z,1.885,127.363,96,6.6,Indonesia
2008-09-10T13:08:14.690Z,8.093,-38.705,9,6.6,central Mid-Atlantic Ridge
2008-09-10T11:00:34.090Z,26.743,55.828,12,6.1,southern Iran
2008-09-08T18:52:06.970Z,-13.501,166.967,110,6.9,Vanuatu
2008-09-08T03:03:15.930Z,-19.964,169.108,36,6.2,Vanuatu
2008-09-03T11:25:14.450Z,-26.736,-63.225,569.6,6.3,Argentina
2008-09-01T04:00:39.430Z,-25.387,-177.636,171.1,6,south of the Fiji Islands
2008-08-30T08:30:53.010Z,26.241,101.889,11,6,China
2008-08-30T06:54:07.610Z,-6.146,147.258,75,6.4,Papua New Guinea
2008-08-28T15:22:23.200Z,-0.252,-17.358,12,6.3,north of Ascension Island
2008-08-27T01:35:32.150Z,51.607,104.158,16,6.3,Russia
2008-08-26T21:00:36.610Z,-7.641,-74.377,154,6.4,northern Peru
2008-08-25T13:21:58.820Z,30.901,83.52,12,6.7,western Xizang
2008-08-22T07:47:39.580Z,-17.769,65.394,6,6,Mauritius - Reunion region
2008-08-21T12:24:30.930Z,25.039,97.697,10,6,Myanmar-China border region
2008-08-19T16:30:13.210Z,-15.087,-173.476,8,6.1,Tonga
2008-08-15T10:25:16.530Z,12.897,124.319,10,6,Philippines
2008-08-11T23:38:38.310Z,-1.02,-21.843,13,6,central Mid-Atlantic Ridge
2008-08-10T08:20:33.420Z,11.055,91.814,20,6.2,India region
2008-08-09T16:36:38.170Z,-60.693,153.826,10,6.3,west of Macquarie Island
2008-08-09T06:01:48.510Z,-60.648,153.771,10,6.5,west of Macquarie Island
2008-08-05T09:49:17.260Z,32.756,105.494,6,6,China
2008-08-04T20:45:13.970Z,-5.916,130.195,173.9,6.3,Banda Sea
2008-07-28T21:40:47.360Z,-10.578,163.103,10,6,Solomon Islands
2008-07-24T01:43:16.140Z,50.967,157.584,27,6.2,Kuril Islands
